Ch1 Amplitude,Ch2 Amplitude,Cluster
217.785568,,1
219.605423,,1
220.465759,,1
221.852951,,1
221.949783,,1
222.466217,,1
224.214828,,1
226.805679,,1
227.551575,,1
228.331,,1
229.540588,,1
229.735672,,1
230.116135,,1
231.096115,,1
231.1279,,1
231.327515,,1
232.019882,,1
232.507553,,1
233.001419,,1
233.175156,,1
233.187134,,1
233.331375,,1
233.401382,,1
233.877777,,1
234.3083,,1
234.407135,,1
234.454163,,1
234.4899,,1
234.575653,,1
234.732239,,1
235.115463,,1
235.143341,,1
235.186844,,1
235.784729,,1
236.161789,,1
236.525345,,1
236.839554,,1
237.377075,,1
237.644119,,1
237.696,,1
237.9431,,1
238.121979,,1
238.175278,,1
238.349564,,1
238.485291,,1
238.515152,,1
238.551147,,1
238.611252,,1
238.77623,,1
238.887222,,1
238.9851,,1
239.01239,,1
239.099991,,1
239.126846,,1
239.159958,,1
239.1965,,1
239.316071,,1
239.320114,,1
239.38652,,1
239.492447,,1
239.672745,,1
240.008942,,1
240.196671,,1
240.20874,,1
240.883789,,1
241.094879,,1
241.16037,,1
241.2443,,1
241.453674,,1
241.583664,,1
241.63797,,1
241.75441,,1
241.822647,,1
241.846786,,1
241.879868,,1
242.0154,,1
242.03952,,1
242.094254,,1
242.216324,,1
242.225,,1
242.225754,,1
242.322449,,1
242.3662,,1
242.3723,,1
242.523041,,1
242.5337,,1
242.541321,,1
242.655914,,1
242.8526,,1
242.898056,,1
242.903458,,1
242.9255,,1
242.93541,,1
242.997009,,1
243.438568,,1
243.4598,,1
243.624,,1
243.742325,,1
243.819382,,1
243.8905,,1
243.987259,,1
244.523132,,1
244.608871,,1
244.699661,,1
244.880417,,1
244.898743,,1
244.933655,,1
245.1987,,1
245.20134,,1
245.235764,,1
245.3623,,1
245.394257,,1
245.451111,,1
245.487991,,1
245.518478,,1
245.611465,,1
245.753128,,1
245.859634,,1
245.8623,,1
245.926422,,1
246.100861,,1
246.182388,,1
246.199631,,1
246.268784,,1
246.438354,,1
246.496872,,1
246.521667,,1
246.63739,,1
246.681824,,1
246.714157,,1
246.776352,,1
246.803116,,1
246.834549,,1
246.8451,,1
246.896042,,1
246.941269,,1
247.019119,,1
247.037674,,1
247.1997,,1
247.262985,,1
247.308624,,1
247.4044,,1
247.456253,,1
247.551453,,1
247.671143,,1
247.703629,,1
247.706345,,1
247.7463,,1
247.993347,,1
248.076691,,1
248.111237,,1
248.127228,,1
248.14502,,1
248.197083,,1
248.301117,,1
248.391678,,1
248.409927,,1
248.517914,,1
248.537109,,1
248.612976,,1
248.7101,,1
248.84082,,1
248.8428,,1
248.844147,,1
248.856888,,1
248.865753,,1
248.938416,,1
248.977539,,1
248.9937,,1
249.04451,,1
249.0917,,1
249.098785,,1
249.102478,,1
249.256332,,1
249.293533,,1
249.350021,,1
249.365677,,1
249.49559,,1
249.569626,,1
249.595108,,1
249.632339,,1
249.684067,,1
249.763641,,1
249.812836,,1
249.8452,,1
249.884354,,1
249.902191,,1
249.951675,,1
249.995819,,1
250.001556,,1
250.048172,,1
250.164185,,1
250.233932,,1
250.346771,,1
250.364975,,1
250.374039,,1
250.406311,,1
250.443771,,1
250.494614,,1
250.512344,,1
250.526871,,1
250.5435,,1
250.561417,,1
250.6267,,1
250.649338,,1
250.650833,,1
250.676117,,1
250.741364,,1
250.753433,,1
250.8649,,1
250.9211,,1
251.04245,,1
251.08609,,1
251.087082,,1
251.100082,,1
251.191528,,1
251.196823,,1
251.24855,,1
251.2802,,1
251.285385,,1
251.301178,,1
251.3099,,1
251.423126,,1
251.445313,,1
251.490051,,1
251.491241,,1
251.597336,,1
251.662064,,1
251.68045,,1
251.721863,,1
251.752274,,1
251.753784,,1
251.805923,,1
251.828369,,1
251.8458,,1
251.861755,,1
251.994125,,1
252.003891,,1
252.008713,,1
252.099777,,1
252.115784,,1
252.187576,,1
252.2338,,1
252.301132,,1
252.307724,,1
252.313385,,1
252.315552,,1
252.326233,,1
252.391617,,1
252.404083,,1
252.410934,,1
252.541626,,1
252.57402,,1
252.578217,,1
252.591415,,1
252.5939,,1
252.670975,,1
252.6758,,1
252.721985,,1
252.756,,1
252.789612,,1
252.810791,,1
252.82579,,1
252.851181,,1
252.857773,,1
252.866272,,1
252.8963,,1
252.904343,,1
252.923111,,1
252.961182,,1
252.980621,,1
252.98082,,1
253.040924,,1
253.062149,,1
253.083649,,1
253.088211,,1
253.09259,,1
253.111313,,1
253.121933,,1
253.180984,,1
253.301758,,1
253.319733,,1
253.424744,,1
253.42749,,1
253.447952,,1
253.476028,,1
253.479523,,1
253.482269,,1
253.487564,,1
253.5042,,1
253.621216,,1
253.684647,,1
253.731155,,1
253.773,,1
253.894638,,1
253.9009,,1
253.919327,,1
253.996185,,1
254.019272,,1
254.0208,,1
254.124084,,1
254.13678,,1
254.170166,,1
254.1741,,1
254.178131,,1
254.1845,,1
254.233,,1
254.2588,,1
254.294418,,1
254.373184,,1
254.407257,,1
254.41185,,1
254.418671,,1
254.421371,,1
254.425064,,1
254.4958,,1
254.506058,,1
254.518112,,1
254.539169,,1
254.584457,,1
254.593674,,1
254.603043,,1
254.631363,,1
254.639511,,1
254.7254,,1
254.7344,,1
254.736313,,1
254.738068,,1
254.752731,,1
254.7734,,1
254.900177,,1
254.93866,,1
254.96904,,1
254.971909,,1
254.997269,,1
255.09079,,1
255.120834,,1
255.127609,,1
255.138535,,1
255.174911,,1
255.188889,,1
255.20546,,1
255.217331,,1
255.220169,,1
255.2519,,1
255.269592,,1
255.281845,,1
255.289963,,1
255.331192,,1
255.333984,,1
255.34581,,1
255.388184,,1
255.439117,,1
255.487854,,1
255.532715,,1
255.565948,,1
255.593842,,1
255.621155,,1
255.641678,,1
255.664032,,1
255.6701,,1
255.714417,,1
255.725861,,1
255.771469,,1
255.828308,,1
255.828476,,1
255.893539,,1
255.975479,,1
255.997375,,1
255.9977,,1
256.013153,,1
256.022949,,1
256.03894,,1
256.051056,,1
256.071,,1
256.082031,,1
256.119629,,1
256.128448,,1
256.1423,,1
256.1585,,1
256.171417,,1
256.227844,,1
256.307159,,1
256.356567,,1
256.3596,,1
256.361572,,1
256.3686,,1
256.374146,,1
256.4234,,1
256.4349,,1
256.4458,,1
256.45224,,1
256.477051,,1
256.490326,,1
256.495,,1
256.517059,,1
256.521759,,1
256.531769,,1
256.544373,,1
256.5618,,1
256.5797,,1
256.6,,1
256.6011,,1
256.6153,,1
256.626343,,1
256.638031,,1
256.667358,,1
256.721283,,1
256.7697,,1
256.7757,,1
256.782135,,1
256.796326,,1
256.814178,,1
256.8252,,1
256.8593,,1
256.8991,,1
256.899445,,1
256.907471,,1
256.914246,,1
256.956,,1
256.978973,,1
257.0189,,1
257.049164,,1
257.063232,,1
257.0633,,1
257.0704,,1
257.089,,1
257.1248,,1
257.138336,,1
257.159027,,1
257.176025,,1
257.202026,,1
257.2828,,1
257.385925,,1
257.4474,,1
257.483978,,1
257.499878,,1
257.529266,,1
257.546936,,1
257.57782,,1
257.599335,,1
257.6637,,1
257.670959,,1
257.6748,,1
257.7454,,1
257.771667,,1
257.7796,,1
257.8263,,1
257.82666,,1
257.8511,,1
257.86264,,1
257.886139,,1
257.8958,,1
257.90863,,1
257.918945,,1
257.946,,1
257.964935,,1
257.975037,,1
257.993347,,1
258.000854,,1
258.002747,,1
258.004425,,1
258.009827,,1
258.016846,,1
258.018372,,1
258.025543,,1
258.052643,,1
258.058838,,1
258.066071,,1
258.073669,,1
258.07724,,1
258.085541,,1
258.100922,,1
