Ch1 Amplitude,Ch2 Amplitude,Cluster
1289.181,,1
1414.34509,,1
1428.205,,1
1523.9563,,1
1561.11084,,1
1587.25928,,1
1617.987,,1
1623.93079,,1
1750.864,,1
2101.71045,,1
2113.713,,1
2126.05859,,1
2155.19751,,1
2160.86279,,1
2240.21924,,1
2257.40723,,1
2263.4646,,1
2268.04,,1
2295.948,,1
2300.985,,1
2301.626,,1
2321.94531,,1
2332.74487,,1
2341.5,,1
2346.725,,1
2364.34131,,1
2369.497,,1
2377.37378,,1
2381.18457,,1
2386.96948,,1
2391.36865,,1
2394.09473,,1
2412.787,,1
2421.0166,,1
2421.771,,1
2424.7793,,1
2430.03564,,1
2441.80176,,1
2442.02466,,1
2442.15576,,1
2444.34277,,1
2444.59741,,1
2447.458,,1
2447.47217,,1
2450.035,,1
2451.49072,,1
2457.559,,1
2461.205,,1
2464.8938,,1
2467.02612,,1
2470.823,,1
2473.96753,,1
2474.53833,,1
2477.188,,1
2478.79077,,1
2478.83154,,1
2479.014,,1
2479.953,,1
2482.14087,,1
2483.93823,,1
2485.26025,,1
2486.54785,,1
2486.94727,,1
2487.32642,,1
2487.77734,,1
2491.13721,,1
2491.617,,1
2492.521,,1
2494.136,,1
2496.69482,,1
2497.24414,,1
2500.83667,,1
2501.44653,,1
2503.27441,,1
2503.59326,,1
2504.31763,,1
2506.1582,,1
2506.25024,,1
2506.923,,1
2507.24976,,1
2508.14233,,1
2508.245,,1
2508.82373,,1
2509.382,,1
2509.5293,,1
2510.501,,1
2510.5415,,1
2511.09961,,1
2513.30371,,1
2514.03369,,1
2514.531,,1
2515.33057,,1
2515.84424,,1
2516.45532,,1
2516.49976,,1
2516.92627,,1
2516.99585,,1
2520.99438,,1
2521.10425,,1
2522.32,,1
2522.61035,,1
2522.70239,,1
2522.71143,,1
2525.011,,1
2525.674,,1
2526.14551,,1
2526.21924,,1
2526.36084,,1
2526.684,,1
2527.11938,,1
2527.14136,,1
2527.90845,,1
2528.28369,,1
2529.004,,1
2529.69971,,1
2529.99146,,1
2530.981,,1
2530.99487,,1
2531.749,,1
2533.712,,1
2534.46216,,1
2534.50269,,1
2534.555,,1
2536.23169,,1
2536.24976,,1
2536.80957,,1
2537.5415,,1
2537.75635,,1
2538.29663,,1
2538.88428,,1
2539.0188,,1
2539.858,,1
2540.36255,,1
2540.36426,,1
2541.22168,,1
2541.823,,1
2542.10059,,1
2542.21484,,1
2543.06152,,1
2544.455,,1
2544.76782,,1
2545.07153,,1
2546.59253,,1
2548.14136,,1
2548.49,,1
2548.56787,,1
2548.58667,,1
2549.44531,,1
2549.50122,,1
2549.64136,,1
2551.89941,,1
2552.88818,,1
2553.52539,,1
2555.092,,1
2555.7334,,1
2556.35669,,1
2556.56323,,1
2556.71362,,1
2556.96118,,1
2557.532,,1
2557.97681,,1
2558.5564,,1
2558.73145,,1
2559.39551,,1
2559.988,,1
2561.01563,,1
2562.03882,,1
2562.47461,,1
2564.175,,1
2564.204,,1
2564.91968,,1
2565.31348,,1
2566.08179,,1
2567.486,,1
2567.77881,,1
2569.51367,,1
2571.21582,,1
2572.11353,,1
2573.139,,1
2573.2583,,1
2574.4917,,1
2574.77539,,1
2575.02466,,1
2575.665,,1
2576.03442,,1
2576.15039,,1
2576.20825,,1
2577.46436,,1
2577.769,,1
2577.918,,1
2577.985,,1
2578.0354,,1
2578.60962,,1
2579.08252,,1
2579.5896,,1
2580.413,,1
2580.895,,1
2581.08154,,1
2581.82471,,1
2582.1626,,1
2582.31958,,1
2582.36328,,1
2582.455,,1
2582.53149,,1
2582.59961,,1
2582.67358,,1
2582.76465,,1
2585.69678,,1
2585.84082,,1
2586.11279,,1
2586.89063,,1
2587.6123,,1
2587.641,,1
2588.56763,,1
2588.84668,,1
2590.092,,1
2590.42261,,1
2590.54028,,1
2591.688,,1
2592.45142,,1
2593.75586,,1
2594.79614,,1
2595.1665,,1
2595.28931,,1
2595.57715,,1
2595.881,,1
2596.20117,,1
2596.6936,,1
2596.71777,,1
2597.024,,1
2597.21558,,1
2597.59814,,1
2597.9375,,1
2597.94043,,1
2598.09351,,1
2598.221,,1
2598.31787,,1
2598.47339,,1
2601.334,,1
2601.35742,,1
2601.90967,,1
2602.23218,,1
2602.51367,,1
2602.71069,,1
2604.28174,,1
2604.292,,1
2606.115,,1
2606.84424,,1
2606.85,,1
2607.43,,1
2607.74585,,1
2608.54126,,1
2608.67847,,1
2608.84253,,1
2608.94922,,1
2608.96216,,1
2609.136,,1
2609.42188,,1
2609.77515,,1
2610.18677,,1
2610.324,,1
2610.96338,,1
2611.40479,,1
2611.955,,1
2612.28613,,1
2612.51074,,1
2613.51953,,1
2613.596,,1
2613.71069,,1
2614.07666,,1
2614.641,,1
2615.288,,1
2616.24341,,1
2616.43481,,1
2616.55176,,1
2616.66357,,1
2617.68286,,1
2618.98486,,1
2619.677,,1
2619.74683,,1
2620.03784,,1
2620.04858,,1
2620.26367,,1
2621.34351,,1
2621.6062,,1
2621.80786,,1
2622.45825,,1
2623.06519,,1
2623.933,,1
2624.08862,,1
2624.17065,,1
2624.38354,,1
2624.4646,,1
2625.50952,,1
2625.54517,,1
2626.09473,,1
2626.247,,1
2626.26318,,1
2627.12915,,1
2627.52222,,1
2627.65918,,1
2628.747,,1
2629.316,,1
2629.38672,,1
2629.56348,,1
2630.24487,,1
2630.40039,,1
2631.186,,1
2631.23022,,1
2631.55933,,1
2631.73267,,1
2631.773,,1
2632.1897,,1
2632.32764,,1
2632.50879,,1
2633.11182,,1
2633.182,,1
2634.79565,,1
2635.02612,,1
2635.24072,,1
2635.28979,,1
2635.33276,,1
2636.01587,,1
2636.18872,,1
2636.741,,1
2636.765,,1
2636.86816,,1
2637.23975,,1
2637.28174,,1
2637.297,,1
2637.542,,1
2637.87,,1
2638.00171,,1
2638.08667,,1
2638.125,,1
2638.395,,1
2638.437,,1
2638.48584,,1
2638.852,,1
2639.67554,,1
2639.79419,,1
2640.75342,,1
2641.18115,,1
2641.64868,,1
2642.0957,,1
2642.18018,,1
2642.58643,,1
2642.78638,,1
2643.28223,,1
2643.48853,,1
2643.64526,,1
2644.4375,,1
2644.603,,1
2645.31055,,1
2645.315,,1
2645.428,,1
2645.4397,,1
2645.71313,,1
2645.84131,,1
2646.93726,,1
2646.995,,1
2647.31714,,1
2647.40112,,1
2647.59,,1
2648.4646,,1
2648.79688,,1
2649.84,,1
2651.342,,1
2651.42944,,1
2652.54956,,1
2653.522,,1
2653.8645,,1
2653.96948,,1
2653.99268,,1
2654.59521,,1
2654.67285,,1
2654.84253,,1
2654.871,,1
2654.98315,,1
2655.03442,,1
2655.13135,,1
2655.1582,,1
2655.62036,,1
2656.10132,,1
2656.1123,,1
2656.15259,,1
2656.38745,,1
2656.94019,,1
2658.11987,,1
2658.125,,1
2658.32373,,1
2658.462,,1
2658.597,,1
2658.78516,,1
2659.02686,,1
2659.57227,,1
2659.781,,1
2660.24658,,1
2661.33276,,1
2662.022,,1
2662.27856,,1
2662.30957,,1
2662.46069,,1
2662.628,,1
2662.68579,,1
2662.98315,,1
2663.07251,,1
2663.32324,,1
2663.341,,1
2663.371,,1
2663.67065,,1
2663.755,,1
2664.09229,,1
2664.146,,1
2664.16626,,1
2664.61133,,1
2664.72485,,1
2665.25464,,1
2665.30273,,1
2665.37158,,1
2665.781,,1
2665.95581,,1
2666.06226,,1
2666.24023,,1
2666.57983,,1
2666.7312,,1
2668.22559,,1
2668.64575,,1
2670.86865,,1
2671.41675,,1
2671.64063,,1
2671.65869,,1
2671.7395,,1
2672.04,,1
2672.04663,,1
2672.283,,1
2672.914,,1
2673.57324,,1
2673.781,,1
2673.952,,1
2674.018,,1
2674.26831,,1
2674.281,,1
2674.35645,,1
2674.393,,1
2674.578,,1
2674.60352,,1
2674.67871,,1
2675.055,,1
2675.34058,,1
2675.4668,,1
2675.64282,,1
2675.72827,,1
2676.17749,,1
2676.26782,,1
2676.44556,,1
2676.93872,,1
2677.69287,,1
2678.014,,1
2678.27856,,1
2678.40283,,1
2678.599,,1
2678.989,,1
2679.37085,,1
2679.83423,,1
2680.302,,1
2680.72388,,1
2680.83472,,1
