Ch1 Amplitude,Ch2 Amplitude,Cluster
1848.7052,,1
2043.656,,1
2065.54956,,1
2093.37964,,1
2116.788,,1
2139.07373,,1
2143.52612,,1
2145.408,,1
2200.38745,,1
2208.28418,,1
2217.701,,1
2233.51636,,1
2256.93,,1
2279.00879,,1
2286.947,,1
2311.09888,,1
2318.513,,1
2327.34,,1
2328.08154,,1
2334.26074,,1
2341.86157,,1
2342.68237,,1
2343.035,,1
2345.40869,,1
2347.51929,,1
2350.90771,,1
2361.039,,1
2364.70361,,1
2365.84033,,1
2366.14282,,1
2367.64575,,1
2368.48413,,1
2371.25879,,1
2371.83057,,1
2373.3186,,1
2374.24438,,1
2378.96924,,1
2379.18335,,1
2379.717,,1
2380.17749,,1
2382.261,,1
2383.61768,,1
2387.77246,,1
2389.27759,,1
2389.791,,1
2391.27734,,1
2392.052,,1
2392.67554,,1
2395.98145,,1
2396.727,,1
2397.52124,,1
2398.34229,,1
2401.127,,1
2403.21216,,1
2408.84082,,1
2409.26831,,1
2412.05,,1
2413.8313,,1
2414.19067,,1
2414.57837,,1
2415.22583,,1
2415.84985,,1
2417.42554,,1
2418.18066,,1
2418.325,,1
2419.08228,,1
2419.405,,1
2420.14575,,1
2425.25049,,1
2425.3916,,1
2425.416,,1
2426.28882,,1
2427.02734,,1
2429.779,,1
2432.18457,,1
2433.803,,1
2433.86865,,1
2434.257,,1
2434.425,,1
2434.647,,1
2434.65356,,1
2435.44653,,1
2437.64233,,1
2437.8208,,1
2437.958,,1
2439.32715,,1
2440.778,,1
2440.8396,,1
2442.65869,,1
2443.78564,,1
2445.81958,,1
2446.47485,,1
2447.071,,1
2447.44043,,1
2449.854,,1
2450.57739,,1
2451.702,,1
2452.0813,,1
2452.16821,,1
2452.47314,,1
2453.18335,,1
2453.33057,,1
2455.57959,,1
2457.39624,,1
2458.32764,,1
2458.48535,,1
2459.15015,,1
2460.326,,1
2463.196,,1
2463.608,,1
2464.50513,,1
2464.515,,1
2465.27368,,1
2468.62524,,1
2470.89429,,1
2473.17383,,1
2473.88062,,1
2474.83081,,1
2476.452,,1
2476.49731,,1
2476.99048,,1
2478.773,,1
2478.85864,,1
2479.18,,1
2479.92261,,1
2480.18335,,1
2481.22046,,1
2484.62646,,1
2484.63257,,1
2485.12866,,1
2485.55566,,1
2486.569,,1
2486.95117,,1
2488.19727,,1
2488.369,,1
2489.22046,,1
2489.82349,,1
2489.97363,,1
2490.12354,,1
2490.36255,,1
2490.46851,,1
2490.84277,,1
2491.16138,,1
2491.58,,1
2493.00879,,1
2494.08228,,1
2494.29126,,1
2494.519,,1
2495.126,,1
2495.18555,,1
2495.34814,,1
2495.75757,,1
2496.3728,,1
2496.65356,,1
2497.089,,1
2497.42236,,1
2499.59351,,1
2499.6604,,1
2499.93457,,1
2500.82935,,1
2501.05835,,1
2501.36279,,1
2502.683,,1
2503.35327,,1
2503.65015,,1
2504.4856,,1
2505.18018,,1
2505.70679,,1
2506.06128,,1
2506.50952,,1
2507.17065,,1
2508.10376,,1
2508.26733,,1
2509.38086,,1
2510.86938,,1
2511.468,,1
2511.46973,,1
2511.78271,,1
2512.801,,1
2515.042,,1
2515.22559,,1
2515.30249,,1
2515.53882,,1
2515.646,,1
2517.435,,1
2517.696,,1
2517.8938,,1
2517.90771,,1
2518.70728,,1
2519.542,,1
2519.62915,,1
2520.00879,,1
2521.381,,1
2522.34668,,1
2522.8103,,1
2523.80664,,1
2525.08374,,1
2525.992,,1
2526.27271,,1
2526.4668,,1
2526.797,,1
2528.42529,,1
2529.34521,,1
2529.81958,,1
2530.24561,,1
2531.11279,,1
2531.71118,,1
2531.855,,1
2533.939,,1
2534.67065,,1
2536.062,,1
2536.34717,,1
2537.50977,,1
2538.26563,,1
2539.02783,,1
2540.34814,,1
2540.70947,,1
2541.04761,,1
2541.266,,1
2541.54785,,1
2542.30835,,1
2543.773,,1
2546.26123,,1
2546.78467,,1
2547.14087,,1
2547.24854,,1
2547.51318,,1
2548.62085,,1
2549.94678,,1
2550.80518,,1
2550.924,,1
2551.21045,,1
2552.30884,,1
2552.3374,,1
2553.31958,,1
2553.52319,,1
2553.59839,,1
2556.01929,,1
2556.428,,1
2556.84375,,1
2556.852,,1
2557.91333,,1
2557.95483,,1
2558.04761,,1
2558.626,,1
2561.19629,,1
2561.30664,,1
2561.819,,1
2562.6106,,1
2563.123,,1
2563.45874,,1
2563.98315,,1
2564.318,,1
2564.6936,,1
2565.42578,,1
2566.126,,1
2566.15674,,1
2566.98267,,1
2567.34424,,1
2567.46265,,1
2567.55,,1
2567.56738,,1
2568.198,,1
2570.11841,,1
2570.31714,,1
2572.14673,,1
2572.22485,,1
2572.353,,1
2572.55127,,1
2572.902,,1
2573.373,,1
2573.83618,,1
2574.21777,,1
2574.407,,1
2574.48071,,1
2575.28735,,1
2575.34717,,1
