Ch1 Amplitude,Ch2 Amplitude,Cluster
1259.31921,,1
1296.28833,,1
1315.45337,,1
1370.14526,,1
1382.978,,1
1397.16187,,1
1397.62354,,1
1436.62061,,1
1449.09949,,1
1484.57642,,1
1494.74182,,1
1513.37878,,1
1517.82336,,1
1531.6936,,1
1532.67957,,1
1558.00391,,1
1559.82568,,1
1569.54858,,1
1570.10645,,1
1575.48108,,1
1581.369,,1
1588.09338,,1
1601.82227,,1
1601.99316,,1
1615.48425,,1
1627.90527,,1
1635.72949,,1
1646.4491,,1
1660.74133,,1
1663.42944,,1
1667.26648,,1
1676.54712,,1
1679.38623,,1
1681.53857,,1
1687.0033,,1
1752.14856,,1
1791.13892,,1
1868.643,,1
1964.69434,,1
1984.04651,,1
1994.0708,,1
1998.69409,,1
2026.98059,,1
2029.94141,,1
2030.06726,,1
2037.80371,,1
2046.04773,,1
2050.48438,,1
2062.64771,,1
2064.823,,1
2079.20044,,1
2079.77051,,1
2096.4646,,1
2117.15649,,1
2118.46045,,1
2130.55151,,1
2140.91772,,1
2143.58862,,1
2143.67749,,1
2144.45361,,1
2145.736,,1
2147.04443,,1
2164.59644,,1
2196.47925,,1
2200.144,,1
2201.10547,,1
2208.60254,,1
2224.64819,,1
2233.66113,,1
2236.70728,,1
2238.49487,,1
2247.399,,1
2251.63062,,1
2264.08936,,1
2269.19385,,1
2269.82617,,1
2272.33618,,1
2273.63867,,1
2276.09863,,1
2281.002,,1
2282.15674,,1
2282.1875,,1
2282.71045,,1
2284.792,,1
2286.74048,,1
2289.68335,,1
2291.86279,,1
2295.18286,,1
2299.32544,,1
2302.2124,,1
2303.42,,1
2303.45679,,1
2303.97534,,1
2305.25537,,1
2308.779,,1
2311.069,,1
2321.85229,,1
2321.96729,,1
2322.87646,,1
2324.52539,,1
2324.99878,,1
2325.52,,1
2326.10278,,1
2327.49585,,1
2327.79,,1
2327.9668,,1
2328.40356,,1
2330.033,,1
2331.094,,1
2334.60938,,1
2334.75415,,1
2335.02368,,1
2335.10767,,1
2336.55029,,1
2337.57129,,1
2340.85767,,1
2342.32373,,1
2343.47241,,1
2343.64624,,1
2346.361,,1
2348.61841,,1
2349.0105,,1
2349.60522,,1
2349.81934,,1
2350.33545,,1
2350.87085,,1
2351.02246,,1
2352.18726,,1
2352.72876,,1
2353.13721,,1
2355.51416,,1
2356.0376,,1
2357.0542,,1
2357.20874,,1
2357.27954,,1
2358.18823,,1
2358.99146,,1
2360.96582,,1
2362.29346,,1
2362.60132,,1
2362.88,,1
2363.0437,,1
2363.40942,,1
2364.14331,,1
2365.14868,,1
2366.5835,,1
2367.22681,,1
2367.80615,,1
2368.92847,,1
2369.11743,,1
2370.275,,1
2371.886,,1
2372.70679,,1
2373.28857,,1
2373.8584,,1
2374.106,,1
2374.37817,,1
2375.93,,1
2377.052,,1
2377.23584,,1
2377.26636,,1
2378.67017,,1
2379.28052,,1
2379.539,,1
2380.68579,,1
2380.747,,1
2381.16479,,1
2382.33716,,1
2382.47729,,1
2382.906,,1
