Ch1 Amplitude,Ch2 Amplitude,Cluster
1360.3811,,1
1435.03857,,1
1718.22314,,1
1763.75073,,1
1872.83984,,1
1881.491,,1
1901.94238,,1
1902.00427,,1
1993.47363,,1
2015.01648,,1
2073.89087,,1
2117.85181,,1
2125.006,,1
2138.46167,,1
2142.01636,,1
2186.08252,,1
2207.05469,,1
2208.2124,,1
2208.30176,,1
2213.56738,,1
2214.63867,,1
2215.1875,,1
2228.96143,,1
2230.103,,1
2231.40942,,1
2233.943,,1
2244.44287,,1
2246.35864,,1
2247.46655,,1
2249.82056,,1
2254.2312,,1
2255.87,,1
2256.42529,,1
2258.124,,1
2259.72778,,1
2260.70923,,1
2261.317,,1
2262.40015,,1
2266.21069,,1
2267.67529,,1
2273.47241,,1
2273.76831,,1
2273.91724,,1
2274.347,,1
2275.7124,,1
2279.14,,1
2282.01782,,1
2282.06,,1
2282.395,,1
2283.54858,,1
2284.95264,,1
2285.10913,,1
2290.30054,,1
2290.58862,,1
2293.11719,,1
2293.44,,1
2293.50049,,1
2295.3667,,1
2295.399,,1
2296.33,,1
2296.479,,1
2301.54639,,1
2303.70825,,1
2305.1543,,1
2305.8667,,1
2306.76953,,1
2307.07642,,1
2308.21143,,1
2308.37549,,1
2308.53271,,1
2310.46069,,1
2311.25977,,1
2312.09351,,1
2312.94849,,1
2313.98047,,1
2314.75342,,1
2316.241,,1
2316.832,,1
2319.041,,1
2319.3916,,1
2319.853,,1
2320.387,,1
2320.716,,1
2321.02,,1
2321.46362,,1
2321.84375,,1
2323.61426,,1
2324.52441,,1
2325.31372,,1
2325.84839,,1
2325.931,,1
2326.63281,,1
2326.977,,1
2327.30884,,1
2328.27563,,1
2328.84937,,1
2329.81519,,1
2330.06079,,1
2330.10156,,1
2330.6665,,1
2332.347,,1
2333.012,,1
2333.33057,,1
2340.4668,,1
2342.077,,1
2342.4397,,1
2342.9104,,1
2343.27466,,1
2345.72656,,1
2345.9458,,1
2346.30469,,1
2346.45825,,1
2347.01318,,1
2348.26416,,1
2349.41235,,1
2350.059,,1
2351.22681,,1
2351.43213,,1
2351.44238,,1
2353.66284,,1
2353.94019,,1
2355.47729,,1
2355.50854,,1
2356.12939,,1
2361.17358,,1
2361.32739,,1
2362.23218,,1
2362.979,,1
2368.808,,1
2369.72144,,1
2370.19922,,1
2371.42261,,1
2371.54883,,1
2373.26782,,1
2373.97925,,1
2374.60083,,1
2374.63354,,1
2375.42822,,1
2376.238,,1
2378.01221,,1
2378.94141,,1
2379.14575,,1
2380.467,,1
2381.22314,,1
2382.77612,,1
2383.72241,,1
2383.77637,,1
2383.77856,,1
2385.17285,,1
2386.12329,,1
2389.32178,,1
2390.106,,1
2390.43286,,1
2391.022,,1
2391.347,,1
2393.425,,1
2394.00269,,1
2394.18115,,1
2395.08862,,1
