Ch1 Amplitude,Ch2 Amplitude,Cluster
1418.28687,,1
1434.14783,,1
1543.65015,,1
1633.71277,,1
1685.65332,,1
1694.54858,,1
1723.72925,,1
1740.16284,,1
1770.361,,1
1771.69983,,1
1890.52625,,1
1907.596,,1
1912.76038,,1
1916.2179,,1
1935.51233,,1
1944.596,,1
1959.05823,,1
1977.111,,1
1982.87048,,1
1989.43359,,1
1989.43933,,1
1991.2334,,1
1992.89709,,1
2029.72412,,1
2038.516,,1
2039.42761,,1
2042.65552,,1
2046.78516,,1
2048.75854,,1
2049.49146,,1
2049.85132,,1
2055.24487,,1
2067.33521,,1
2069.616,,1
2080.803,,1
2081.85,,1
2084.62622,,1
2089.60938,,1
2097.49414,,1
2097.51147,,1
2098.26855,,1
2102.13867,,1
2102.254,,1
2105.43066,,1
2115.42871,,1
2117.37134,,1
2123.9104,,1
2127.86938,,1
2131.00586,,1
2131.866,,1
2136.70972,,1
2137.604,,1
2142.39819,,1
2143.1333,,1
2145.36353,,1
2145.794,,1
2146.369,,1
2149.747,,1
2153.75513,,1
2158.15161,,1
2160.64087,,1
2161.60815,,1
2164.9043,,1
2165.517,,1
2165.898,,1
2170.09033,,1
2170.502,,1
2173.777,,1
2174.35132,,1
2174.63916,,1
2174.74341,,1
2175.5564,,1
2176.84546,,1
2177.08179,,1
2182.60181,,1
2183.13159,,1
2186.709,,1
2189.106,,1
2190.34253,,1
2191.58887,,1
2191.66772,,1
2192.17236,,1
2192.30273,,1
2193.47534,,1
2194.6687,,1
2194.834,,1
2195.41724,,1
2196.66724,,1
2200.44019,,1
2201.09033,,1
2205.37915,,1
2207.81519,,1
2208.185,,1
2208.8335,,1
2209.481,,1
2209.59814,,1
2209.82837,,1
2209.98462,,1
2210.08179,,1
2210.53442,,1
2210.57153,,1
2212.25562,,1
2216.29956,,1
2217.65869,,1
2219.47656,,1
2219.81934,,1
2220.37622,,1
2221.23926,,1
2222.66187,,1
2225.26221,,1
2225.59521,,1
2226.563,,1
2226.96777,,1
2227.127,,1
2227.15234,,1
2227.501,,1
2228.0896,,1
2228.39575,,1
2228.79517,,1
2229.21436,,1
2229.35059,,1
2230.334,,1
2230.72461,,1
2231.09521,,1
2231.67725,,1
2232.16724,,1
2232.72729,,1
2233.6106,,1
2233.74316,,1
2233.83325,,1
2237.44067,,1
2238.1875,,1
2238.846,,1
2241.5188,,1
2241.54028,,1
2242.22144,,1
2244.011,,1
2244.55,,1
2245.38672,,1
2245.40454,,1
2247.705,,1
